order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
e9ce52cd563d0124dced659e69eab10a,9a80c8377644236e27f59e83862f1ae2,Delivered,7/10/2017 12:23,7/12/2017 2:10,7/13/2017 18:35,7/17/2017 17:03,7/28/2017
9344ccd01ff5fa7ec2aef0ee7e1c49c3,4fd75fb5ef1f01c7585bf746092a1544,Delivered,5/16/2018 16:10,5/18/2018 4:54,5/21/2018 7:09,5/24/2018 19:04,6/4/2018
f4471dae8c482f51aa1826cd9f5d4433,167b9485947ed0a354a3f8dad04eb199,Delivered,7/5/2018 18:40,7/5/2018 18:55,7/10/2018 15:10,7/11/2018 21:16,7/19/2018
aeb4c9d05ab11d7c6c9ca24f8c43bd70,fa5c31ea5a141cb29a683b6420f2693a,Delivered,9/20/2017 17:12,9/21/2017 14:44,9/22/2017 17:54,9/28/2017 19:47,10/18/2017
33a3edb84b9df4cb49546859b990ac6d,35ec6c1ca9e5844c5ca94214cce16dca,Delivered,2/21/2018 17:15,2/22/2018 16:10,2/23/2018 22:42,3/22/2018 0:03,3/16/2018
9885fff91f7c807525f8320e5292a3db,83257fb6f3a1edd3a75464178aa3f382,Delivered,1/10/2018 14:18,1/11/2018 2:48,1/12/2018 14:15,1/24/2018 23:16,1/31/2018
e7a65190baa4e6fd192246157c0b81fb,7d986867cfcd083f25ad4f692bd2df06,Delivered,4/26/2017 16:14,4/27/2017 17:22,4/28/2017 12:43,5/12/2017 14:04,5/29/2017
62a12e4d2a742b2491d7c00d2d79bf52,b60550c21000f91484c7d2aa2b8c522e,Delivered,11/27/2017 19:24,11/27/2017 19:39,11/28/2017 22:58,12/8/2017 15:41,12/27/2017
90349f264a3d6a2525a34598d09dda6b,d19f254a07da73a055409256e9bfe40a,Delivered,5/11/2018 16:35,5/12/2018 3:32,5/14/2018 15:16,5/15/2018 18:38,5/21/2018
95cf9f239f724799131f7ca949209bd9,7251aa758779438faea714941f1051c4,Delivered,5/25/2018 8:54,5/25/2018 9:16,5/28/2018 15:43,5/30/2018 15:06,6/12/2018
04a59fe46fc5aa341da5378c195ed53c,2d8748fb35d51c2fd273ee67fff78b7a,Delivered,11/26/2017 9:32,11/28/2017 9:35,11/28/2017 19:18,12/11/2017 19:03,12/19/2017
86b37610c0e86e94afe3d5ba4b73fa14,86ff82570097f39b2193254f540e4a69,Delivered,11/17/2017 21:14,11/22/2017 2:49,11/22/2017 17:37,12/5/2017 20:23,12/20/2017
5c2d1d55c31db1cbe069dc9b6454b897,15bea20cd005ed59d34db54c6b32ec98,Delivered,7/23/2018 18:27,7/24/2018 10:32,7/25/2018 14:10,8/1/2018 19:31,8/10/2018
1d067305b599c1e0dceb3864056ea527,0489975a325480c9e385e9f135bb13c3,Delivered,2/14/2018 13:05,2/14/2018 13:15,2/20/2018 20:12,3/9/2018 21:52,3/9/2018
abc5ec9ecaec740b498a37f19c29a8c0,85aa7dc7ea24c96b5ac7864f13922495,Delivered,4/30/2017 22:43,4/30/2017 22:55,5/2/2017 13:58,5/12/2017 12:04,6/5/2017
6942b8da583c2f9957e990d028607019,52006a9383bf149a4fb24226b173106f,Shipped,1/10/2018 11:33,1/11/2018 2:32,1/11/2018 19:39,null,2/7/2018
c3cb4c7c4b963ab08b07a5dca5baf05d,38ccd077e65d89b8a720be73bfaa9c6f,Delivered,5/15/2017 16:29,5/16/2017 3:35,5/17/2017 9:24,5/23/2017 12:51,6/8/2017
af66c46c49bdb3bf2f862efb1eb67d81,9e3a06f863456c3934b9d26037c119cd,Delivered,7/22/2017 19:16,7/22/2017 19:25,7/25/2017 19:14,7/31/2017 18:17,8/11/2017
14e6e050a57912543937e93051cc7b2c,d006bd8339ac9891923132af6408f557,Delivered,6/24/2018 19:01,6/24/2018 19:20,6/25/2018 15:57,6/28/2018 13:03,7/27/2018
cefa8ee1540139ac77fa0c1b4ff1f04b,3b9388d1014c8090f77595c5e9f2ce94,Delivered,7/2/2018 12:54,7/2/2018 13:10,7/3/2018 15:04,7/6/2018 11:52,7/25/2018
265f4e28ef8cf69f8445e2951bbe7343,c572fd6cdd98e87ea2bc433b6da21078,Delivered,3/6/2017 0:14,3/6/2017 0:33,3/6/2017 9:54,3/20/2017 9:28,4/11/2017
34276839abbc2d596eb36540d36c624c,6968ea6ff6368619de4d031a15d5c9a6,Delivered,10/4/2017 23:02,10/4/2017 23:14,10/5/2017 18:37,10/20/2017 16:18,11/9/2017
556bbf53c2c22fbb9ef31a414dd444a6,5883f965ac70043c2e908c3657c5d548,Delivered,12/21/2017 17:43,12/21/2017 17:56,12/26/2017 16:59,1/4/2018 21:56,1/22/2018
36530871a5e80138db53bcfd8a104d90,4dafe3c841d2d6cc8a8b6d25b35704b9,Shipped,5/9/2017 11:48,5/11/2017 11:45,5/11/2017 13:21,null,6/8/2017
b2bd1f09c1b8a4a36940f6f6e49d5dec,8ed14e450a6268ec13f325e7c2eafeed,Delivered,2/2/2018 16:15,2/2/2018 16:36,2/6/2018 1:28,2/20/2018 18:09,3/7/2018
e69e2290db6b2d3b7593a40112e1a82a,3a017955f82b5bf61bb51aec865a01ca,Delivered,6/1/2018 11:26,6/2/2018 3:15,6/4/2018 13:08,6/5/2018 17:44,7/4/2018
c8627adf430caff83161acbeb344d8f5,078d86e7bf40b188f0e5ed6d866c21c4,Delivered,8/9/2018 16:23,8/9/2018 17:30,8/10/2018 12:32,8/14/2018 19:12,8/21/2018
1370fae9b19ee5e01a2d609eb18b7c8a,22eb8142d6313bab19fa6c657170ae6b,Delivered,11/15/2017 13:47,11/15/2017 13:55,11/17/2017 15:12,12/6/2017 1:12,12/14/2017
a7cd6af6e0519313887b3c3a120f20ca,a559b10d4f093640a0ed4693ce16ed02,Delivered,4/26/2018 11:59,4/26/2018 12:11,4/27/2018 11:49,5/3/2018 2:52,5/7/2018
663830a477534735bbdec9de01113fa2,c1ddb7521d14db9071dccad0a94305c2,Delivered,7/15/2018 12:37,7/16/2018 12:30,7/16/2018 14:33,7/23/2018 23:56,8/13/2018
b2f3763408103bc7173bb36ed02dbeea,d0e6cb83a3fc27f56be011b2941f54c6,Delivered,5/30/2018 22:33,5/30/2018 22:55,6/11/2018 14:44,6/18/2018 23:07,7/16/2018
0dad6beca7ed0e352668498c29089900,2528510465c7572dedee4431a7d52e08,Delivered,12/2/2017 14:08,12/2/2017 14:17,12/8/2017 21:21,12/13/2017 9:44,12/27/2017
93ec3e2c9a4beee38c28973d307093e1,330ca6b207006779da875ef48faef608,Delivered,3/29/2018 14:27,3/29/2018 14:35,4/4/2018 23:16,4/6/2018 22:52,4/11/2018
5561adcb0fd46da4cad3048fa4e7fc00,819b0aa9b717f6d78c0f72211bafebe3,Delivered,6/25/2018 15:36,6/25/2018 15:58,6/26/2018 14:58,6/27/2018 17:18,7/11/2018
6245ae0abd9de1ae647b5da78c0ea69b,d68585c54450af4bfc04cc6cccbcd607,Delivered,9/11/2017 7:54,9/11/2017 8:10,9/13/2017 18:22,9/16/2017 16:12,9/27/2017
ce9feeba53c652dd6569cca62e2bb287,f7398fc942c8fa80e5419ae52e49f7fb,Delivered,4/15/2018 19:42,4/15/2018 19:55,4/19/2018 14:32,4/20/2018 23:12,4/26/2018
565923f847aad52e7638eb189cce3b51,a2cb2bc236e62cf807925d6cecc245c6,Delivered,1/13/2018 8:19,1/13/2018 8:29,1/15/2018 22:55,1/23/2018 18:22,2/15/2018
36ebb4199031e72a1fa964549b88c377,eecf2b94cdbe9ef6245fabb5e091c987,Delivered,4/4/2018 8:39,4/4/2018 8:50,4/7/2018 0:49,4/16/2018 23:35,5/2/2018
232b75e8b6faa6ca2063184414e634a7,0a11cb0fb65032da800b780afcc1a1b7,Delivered,9/26/2017 12:32,9/27/2017 3:35,10/4/2017 8:03,10/9/2017 18:32,10/20/2017
ee990334acb0ff9333b01afa465f3006,a8331c35b57d8fe09e8df1c06509de29,Delivered,2/28/2018 17:00,3/2/2018 2:10,3/2/2018 22:18,3/22/2018 10:18,4/2/2018
780fe22baa36991bdbb1559f5b549596,e1862648f338ecaf4242e8e2b59126ca,Delivered,4/22/2017 19:26,4/22/2017 19:41,4/24/2017 11:04,4/28/2017 14:37,5/15/2017
58ac1947c1a9067b9f416cba6d844a3f,ee8e1d37f563ecc11cc4dcb4dfd794c2,Delivered,9/13/2017 9:18,9/13/2017 13:45,9/14/2017 21:20,9/21/2017 21:16,9/25/2017
ba4ddff2b9082f079de9a84d7a5605fd,fbfba770bf13f470f63d1854a765a2d3,Delivered,1/18/2018 9:30,1/18/2018 9:38,1/18/2018 23:43,1/20/2018 17:56,2/2/2018
75351e48296ef42211a0b80c427aae57,cf9e2b07f78cce347089900f49fb4746,Delivered,3/14/2017 16:25,3/14/2017 16:25,3/30/2017 13:22,4/3/2017 13:37,4/10/2017
64a2b20e6611bf80d933549f4c45ad84,de62761e79f4ae4169cab45ed5f36026,Delivered,12/20/2017 12:30,12/21/2017 2:11,12/22/2017 20:41,1/9/2018 15:44,1/19/2018
775130c792f4c6460c63162e994a1114,d4cd9729eeca5306a2c039fe6e55601e,Delivered,12/4/2017 17:24,12/4/2017 18:30,12/5/2017 16:09,12/11/2017 18:52,1/4/2018
b0928556a10706af462ca2ab2c91903b,0b9e85491c194a97516c87f30a93abfa,Delivered,8/3/2018 22:23,8/3/2018 22:35,8/6/2018 13:40,8/14/2018 18:16,8/23/2018
5487a8ac1699754d975f853ce8bb9321,a51b373c427132a77b112ca10f502c4f,Delivered,3/29/2018 14:29,4/3/2018 5:48,4/4/2018 1:13,4/8/2018 16:22,4/20/2018
00571ded73b3c061925584feab0db425,3c628393675b42c6b5ef89461f68ecef,Delivered,5/18/2017 20:59,5/18/2017 21:10,5/22/2017 15:50,5/30/2017 9:12,6/12/2017
74ebfa44a323c96a7760bd693d690a3d,13fd7ce9f08449dec2533119379a2527,Delivered,6/16/2017 0:22,6/16/2017 0:35,6/16/2017 15:37,6/26/2017 13:49,7/18/2017
37104fd8b73d0691fda9491fe8906808,328d7a69cb9cbaf088eed3ed778804bb,Delivered,7/5/2017 9:16,7/7/2017 2:50,7/7/2017 21:03,7/17/2017 17:23,8/7/2017
b6b3633f97c686d8e188ac6fa29ff20d,8d3d362741da05c706eb55001bdfa1b9,Delivered,7/27/2018 12:45,7/27/2018 13:04,8/2/2018 13:33,8/6/2018 17:20,8/17/2018
37e32b54f25d2472acbc642f7e539a36,0f5b40f9925b49675464fb74869c6547,Delivered,7/8/2017 14:12,7/8/2017 14:25,7/11/2017 14:36,7/17/2017 20:39,8/3/2017
43d88b0e949865904334dd5b3ca63f50,aa601b3c45980c0918042d5ca7a25054,Delivered,3/15/2018 16:59,3/15/2018 17:15,3/19/2018 15:03,3/20/2018 16:13,4/2/2018
5e99f3c445038a0709b2aea8e34ed593,243ee97e01766bf68c3e30f0fe572490,Delivered,6/25/2017 19:30,6/25/2017 19:45,6/26/2017 18:41,7/4/2017 10:51,7/14/2017
f61b61c2cbb4192ccaf9c2c76a4cc971,525125633cfc0f64d4a991240953f2b5,Delivered,2/28/2018 21:27,2/28/2018 21:48,3/7/2018 1:38,3/9/2018 13:46,3/13/2018
6d7de866a140b19d09e825b2a4e944c7,9e5ce657315b2bdb94033a494041ac25,Delivered,4/16/2018 21:07,4/16/2018 22:10,4/17/2018 20:54,4/24/2018 20:38,5/15/2018
3f849648ffbabb0562c7668f212e3e88,a338f42b6e47cb49d5c5128a348b76ba,Delivered,5/15/2018 19:55,5/16/2018 8:36,5/18/2018 15:26,6/7/2018 13:58,6/6/2018
7c18eddfcd24680d80a502346221614e,b7ee9b824b4a83b389379ac70585bf3b,Delivered,7/13/2018 15:45,7/13/2018 16:04,7/16/2018 9:53,7/24/2018 20:16,8/9/2018
6fa204b6cf6dcfe6c9adca7dc53aa32a,56dfafb543cfa4c2edcc08b9b2c5f0c6,Delivered,8/1/2017 18:52,8/3/2017 3:04,8/3/2017 16:17,8/5/2017 12:14,8/21/2017
58d4c4747ee059eeeb865b349b41f53a,1755fad7863475346bc6c3773fe055d3,Delivered,7/21/2018 12:49,7/26/2018 23:31,7/24/2018 12:57,7/25/2018 23:58,7/31/2018
a840a7a89e3d9137358eb7b9408681fe,5e320e6a4f03e2e74bc22e1158237fbe,Delivered,3/9/2017 22:17,3/9/2017 22:17,3/10/2017 16:23,3/16/2017 8:24,3/28/2017
40001f4b6e1a35f0b99fc4f44078ab27,1690401c1e48c9526a79e72ba8c069a2,Delivered,12/9/2017 17:27,12/9/2017 17:37,12/12/2017 17:17,1/4/2018 21:23,2/1/2018
287c56aa824d8d1ea40246ad12013f62,5232c22d7ed2b631db6b2cab74b2c5f2,Delivered,8/1/2018 10:48,8/2/2018 10:45,8/3/2018 10:30,8/7/2018 13:59,8/10/2018
694630e7a7713c116a9b7f0ba3377382,5a771152dd93d31af819d708942afec6,Delivered,4/9/2018 13:56,4/11/2018 5:50,4/11/2018 22:46,4/16/2018 20:58,5/3/2018
f26f92a3da58e9c771820a7b4d9a6800,597950088114c1a9e2b27459051f40ff,Delivered,2/10/2018 19:27,2/10/2018 19:35,2/14/2018 23:09,2/19/2018 15:07,2/26/2018
d1f54c6a2a7015c5687439d6d4e971ba,be0db8a12224c280772baf2ccb468e5e,Delivered,4/27/2017 11:08,4/27/2017 11:22,4/27/2017 11:51,5/15/2017 12:00,6/16/2017
37d6c8f1b209eab8d1b6522a1a3e4d88,fe4b93d8b5d38fc72f20a95f93511cae,Delivered,12/6/2017 15:26,12/8/2017 2:54,12/11/2017 23:10,12/13/2017 18:03,12/27/2017
f9f76d0f8ab416a42a2a3dad0d710162,e4a32f8f3648818820a821cd577ccdba,Delivered,11/30/2017 22:37,12/1/2017 10:31,12/1/2017 20:13,12/8/2017 20:56,12/26/2017
a03ad7057fae696dd18f8967826c209f,7df71d1652cfba8b2a70cf665c960f74,Delivered,6/5/2017 13:24,6/7/2017 19:42,6/8/2017 16:18,6/16/2017 14:04,6/28/2017
c93e4c73cba512f76817291e0de8bec4,9f5a2f912f123d541a318029712fe90b,Delivered,9/12/2017 16:32,9/12/2017 16:45,9/13/2017 22:39,9/22/2017 16:43,10/4/2017
412fccb2b44a99b36714bca3fef8ad7b,c6865c523687cb3f235aa599afef1710,Delivered,7/22/2018 22:30,7/23/2018 12:31,7/23/2018 12:24,7/24/2018 19:26,7/31/2018
67b47f35ec923e39f1203f3cfa80f5e3,0dd5a932b1e29daa12845dbf696cbb54,Delivered,6/3/2018 18:24,6/3/2018 18:49,6/4/2018 15:11,6/8/2018 18:58,7/11/2018
b616f638cd86d92c7cbd06cf7484ee34,8458f7ae02bda5950ce48c01a720559a,Delivered,5/23/2018 16:37,5/23/2018 16:56,5/24/2018 16:13,6/6/2018 14:06,6/8/2018
258f2e5dd769d9314b349f5650005dcc,148ecba880f508ca2d5b6744b6a7b6c5,Delivered,2/3/2018 10:51,2/3/2018 11:10,2/6/2018 18:49,2/23/2018 20:59,3/13/2018
f90202d14e468090464aeb4b1f0372ab,d4c5a2a1316f738e72e179d6bb3b6d8f,Delivered,5/17/2018 8:33,5/17/2018 8:59,5/23/2018 12:24,6/1/2018 23:27,6/4/2018
615ae1b88a25a4ac47fbf55c9c847b6e,25daddfce277eafad87c4d28d71d8229,Delivered,8/10/2018 13:42,8/10/2018 13:55,8/13/2018 10:37,8/20/2018 23:38,8/30/2018
52f166ce5fa053bbb27d317e4fd231b7,1b848bc58de81ae1b800cf3a4571bedf,Delivered,4/18/2018 20:13,4/18/2018 20:32,4/20/2018 22:38,4/26/2018 20:11,5/11/2018
22d17396ac4c177e0ea83929cd4f845d,a8b396cd7edcd4340e02a07685084cd6,Delivered,9/27/2017 14:43,9/27/2017 14:56,9/30/2017 15:55,10/13/2017 21:13,10/27/2017
9ceb8ab5165cefecdddb546cb5a6362b,eb1c0e1ca3e17eccaefb7f0d4dc659b1,Delivered,2/5/2018 17:27,2/6/2018 17:32,2/7/2018 23:34,2/18/2018 14:28,3/6/2018
95a74a28d622001aafb5dd088ea0d88c,b3519c0352b07bc3017acebea4ce6724,Delivered,11/16/2017 14:32,11/17/2017 14:25,11/20/2017 12:49,11/29/2017 0:44,12/6/2017
d493148aa5f8d08914d29ec0524e1196,d7b9004ff34610bb3451b130ee2bf38e,Delivered,1/31/2018 13:21,2/1/2018 13:35,2/5/2018 17:12,2/14/2018 18:04,2/26/2018
a0d5b8474423ddf55228373b81a46272,3f7d26944f7f68bd2ac23b5e8b500ab0,Delivered,1/11/2018 16:51,1/12/2018 2:38,1/15/2018 17:24,1/22/2018 21:18,2/7/2018
cbec453ddd874ca620b8afc6393e3218,0fc25a3451d81cfe409466e229afdbb0,Delivered,6/4/2017 10:05,6/4/2017 10:22,6/5/2017 9:12,6/12/2017 17:45,6/26/2017
61988b318aaf57d18336c629bc42cf1b,02731f7e9105dec7fc7fa715ccd821b3,Delivered,3/29/2018 16:17,3/29/2018 16:35,4/4/2018 0:08,4/13/2018 20:03,4/19/2018
b88d7ae9bd78eac18e8b6ceb04695fb8,6dbe3c4683c66130a8e242bf4bb218d9,Delivered,7/17/2017 21:55,7/17/2017 22:10,7/20/2017 20:19,7/27/2017 18:41,8/8/2017
908e767e28908dc5ec61fe0ef8ef03f9,64d181ef52b1829800c598942459061b,Delivered,5/9/2018 14:32,5/10/2018 11:36,5/11/2018 10:44,5/17/2018 22:05,5/28/2018
c82a457d646f77c8f151e12a3e517ed2,c178d6d544925594fafab0ba493cd645,Delivered,8/8/2018 21:11,8/8/2018 21:25,8/10/2018 17:10,8/15/2018 15:02,8/15/2018
edc531c3153d23614049077e7e1e6405,68b315ac209c92f15ec1f364f5d45e67,Delivered,4/17/2018 11:25,4/19/2018 2:51,4/25/2018 8:54,5/3/2018 21:54,5/9/2018
e22b71f6e4a481445ec4527cb4c405f7,1faf89c8f142db3fca6cf314c51a37b6,Delivered,4/22/2017 13:48,4/22/2017 14:01,4/24/2017 19:08,5/2/2017 15:45,5/11/2017
6efcd938092fe73904610b4bd39b2e7f,8ebe25aca53cef9a055de5c20eca76e7,Delivered,12/11/2017 21:43,12/11/2017 21:55,12/13/2017 15:12,12/18/2017 16:53,1/4/2018
1e8c81805b92ff169971231458670460,33b0d5c2438d9cd6426c6568dfbb908d,Delivered,5/4/2018 10:29,5/4/2018 10:51,5/7/2018 14:14,5/16/2018 20:37,5/23/2018
4d630f57194f5aba1a3d12ce23e71cd9,6d491c9fe2f04f6e2af6ec033cd8907c,Shipped,11/17/2017 19:53,11/18/2017 19:50,11/22/2017 17:28,null,12/13/2017
1da00355018ed3e0fdd548cf3ddada99,2c5c2fb51bbbcdcc297f3b37449627bb,Delivered,12/17/2017 19:40,12/17/2017 20:50,12/18/2017 16:36,12/27/2017 13:47,1/24/2018
21c71f62d2554e1ad6c8ba9dc7af2c62,aa3d8c9eec8e52e90b117efe5e97a560,Delivered,12/21/2017 4:59,12/22/2017 4:51,12/23/2017 13:12,1/3/2018 22:54,1/19/2018
93a21c10557cc1b1ecfe2c3a808c648a,45c9fcdb0cd88a5630cb4405c4d2e4a7,Delivered,2/27/2018 10:05,2/27/2018 10:15,3/1/2018 20:39,3/5/2018 20:53,3/22/2018
38c4ae942b818085578157aabd4abf9e,c0cc17e4ee16598f33ce7ccc36e3b4d0,Delivered,3/18/2018 20:59,3/18/2018 21:10,3/21/2018 21:05,3/29/2018 13:49,4/24/2018
f175d67589e059cbbda956f10f0702e6,a4555d257db29ef5f838cec4101c5208,Delivered,1/5/2017 13:34,1/7/2017 3:45,1/11/2017 16:25,1/17/2017 15:52,2/13/2017
c263211bd219538f7c031591e87ef0d7,ed8c52327eecff596e141636d5b556d2,Delivered,11/24/2017 16:56,11/28/2017 3:48,12/8/2017 23:28,12/18/2017 20:24,12/19/2017
7835af1856de332f2f3c9204b740a3a2,d1b370c90ad7dacb840010a6e89c7e89,Delivered,12/24/2017 17:34,12/24/2017 17:48,12/26/2017 19:49,1/3/2018 21:12,1/19/2018
507240e305d631056d7ced5d5ab0eb9a,5cff2efe34e8e604619520cc86201235,Delivered,3/29/2018 15:08,3/29/2018 15:29,4/2/2018 23:24,4/5/2018 19:34,4/11/2018
17c2ee64306efa76f1389315a974eeba,79c102ed4db4e20845856cd68660f8f6,Delivered,11/29/2017 17:43,11/29/2017 19:16,12/2/2017 14:24,12/12/2017 22:32,12/26/2017
5ec8f4e8fe5ee3fd5460b244d0804f9e,3fd2baf81d32adb95c43e1d490a8979e,Delivered,4/3/2018 13:47,4/5/2018 2:27,4/5/2018 23:22,4/13/2018 23:45,5/3/2018
7156f3e0b94405abcbad1a8c94557338,5134baea6a4f11251fc92a2f358dfb4c,Delivered,4/20/2017 16:18,4/20/2017 16:30,4/24/2017 9:53,5/3/2017 11:43,5/10/2017
def622b4b003c4749c889dd9a0b43eca,e28087daa16ea2d4ef377fd789af20b4,Delivered,1/25/2018 23:13,1/27/2018 2:45,1/29/2018 20:37,2/8/2018 18:38,2/21/2018
434d3eec8dd031c322077fb2452e53a0,7a7893d13f178fdf58daeff7347e2d94,Delivered,5/8/2018 14:38,5/8/2018 14:55,5/8/2018 16:46,5/9/2018 15:15,5/16/2018
3ef7c7b43ae449415675a6c34720b78e,cae507afa38570ca8b08ae0cbcadd5d5,Delivered,6/16/2018 19:05,6/18/2018 12:37,6/21/2018 14:12,6/26/2018 17:08,7/12/2018
7e3e92dc3eaf5389f32da97228f7dd0e,62d50e9a714ac024c196d9548594e2aa,Delivered,7/2/2017 20:47,7/2/2017 21:03,7/3/2017 11:42,7/11/2017 20:22,7/25/2017
4d95703047b8a80cf5796b7478900ec7,da18c242eff18510c1df2f0337a9be95,Delivered,1/23/2018 23:59,1/24/2018 0:16,1/24/2018 16:47,1/30/2018 14:36,2/19/2018
955e2b622db1a1f4031ef035ce9a861f,8d0c2ae2c7b532f0e90bdd06bc9a04b7,Delivered,1/16/2018 22:34,1/17/2018 3:34,1/17/2018 17:26,1/22/2018 23:23,2/6/2018
cf8f7b73e35cb19ff895c2f45c1ded72,2d9cd6d6d59bfd360ba595e45d097409,Delivered,2/22/2018 15:04,2/23/2018 7:08,2/26/2018 21:04,2/28/2018 21:09,3/8/2018
fd9b8ed51e5ffedf7a56bea36cc5b6f9,0385c03f2b10a0a50ee72d8e3649a4b3,Delivered,3/30/2018 23:11,3/30/2018 23:26,4/4/2018 20:04,4/19/2018 18:03,4/27/2018
bb4f0c21ae6014e40ef007ff6fbcbeb9,94f7f1cb719dd707fd437e918d282537,Delivered,2/12/2017 18:48,2/12/2017 19:02,2/16/2017 14:42,3/1/2017 14:09,3/16/2017
f31535f21d145b2345e2bf7f09d62322,ed532487db04478dfba09d112649fc13,Delivered,2/1/2018 7:47,2/1/2018 8:10,2/2/2018 0:24,4/23/2018 15:49,3/5/2018
d86359a45e3f6c6d8b35f7b13e41abf5,a1acf95041edd043087a040e89449636,Delivered,6/6/2018 14:21,6/6/2018 14:35,6/8/2018 13:20,6/15/2018 14:28,7/12/2018
248ff7b41bfa395f5ee828720889e664,754862f813b4662e840ff16a52db05f0,Delivered,11/17/2017 13:12,11/17/2017 13:35,11/21/2017 18:18,11/27/2017 20:41,12/12/2017
2d5cdc856665603f1580e3586bde89a5,caecab08cac2be52d89f87462765b4f4,Delivered,1/30/2018 17:36,1/30/2018 17:57,2/1/2018 18:13,2/5/2018 19:38,2/21/2018
b06112f703115e6d92f3baf4e2458a5a,1224a9f43655b57c469ab096e6ba5dc2,Delivered,3/7/2018 12:08,3/7/2018 12:29,3/8/2018 19:58,3/13/2018 18:56,3/21/2018
45ac1d4b219993bf334080eac1585166,a7d1dc2de29fc011bf5f947f8a8636c7,Delivered,1/10/2018 9:04,1/10/2018 10:31,1/10/2018 22:48,1/17/2018 15:44,2/8/2018
51fc12a7908ea200b269a6ecfb3e7740,abbfa19a38ba17ff02883ba523a9d42f,Delivered,2/8/2017 18:00,2/10/2017 2:55,2/15/2017 12:37,2/20/2017 18:14,3/17/2017
c228d309379c3ae545cc6ca2d5aae1b2,eca5e1383292be5fc6c5b1aa3e1215b5,Delivered,6/30/2018 21:57,6/30/2018 22:10,7/2/2018 13:39,7/4/2018 21:48,7/24/2018
f419e615bbdeb34741d4bdd661ff8599,271f76c70ce217ee656713b99097eaef,Delivered,8/8/2018 10:49,8/8/2018 11:05,8/10/2018 13:40,8/16/2018 19:18,8/17/2018
c10ff28c81d0b9bd2a265bb0836c8b0c,05535d34af5324aaf6988e1d890a0d6e,Delivered,10/5/2017 5:23,10/5/2017 6:21,10/6/2017 17:16,10/9/2017 18:32,10/30/2017
638f79643fd5681c6e6c6ef1f1ab700d,69d8d9775287ba592a957eba2211d351,Delivered,4/10/2018 14:58,4/10/2018 15:11,4/17/2018 13:16,4/27/2018 23:17,5/11/2018
a094215e786240fcfefb83d18036a1cd,86acfb656743da0c113d176832c9d535,Delivered,2/8/2018 18:56,2/8/2018 19:32,2/9/2018 21:41,2/19/2018 13:28,2/22/2018
86e574a0701d15590bf31783bc7de5dc,cacade100f1ef4bb325438538d726a76,Delivered,7/12/2018 20:24,7/12/2018 20:35,7/17/2018 10:32,7/23/2018 18:09,7/27/2018
fb9b2930f4a30f96c7cc98eaaa85e5f0,02ed2cff54eb047cdbe79dd0535945d4,Delivered,11/24/2017 14:15,11/24/2017 16:19,11/30/2017 18:18,12/17/2017 10:47,12/14/2017
8e24261a7e58791d10cb1bf9da94df5c,64a254d30eed42cd0e6c36dddb88adf0,Unavailable,11/16/2017 15:09,11/16/2017 15:26,null,null,12/5/2017
02aec12849744e266394182861265286,076dcea2eb6c8dbe9354f7c0d8670a00,Delivered,8/31/2017 17:46,8/31/2017 18:05,9/4/2017 19:22,9/12/2017 20:59,9/27/2017
f11b36b3bc7bacf06deef862ed611f02,ae8db0691449a44352e7d535ddf78c5e,Delivered,5/15/2018 9:10,5/16/2018 3:14,5/16/2018 15:47,5/22/2018 20:37,5/30/2018
2c3a5e5f5bc3ae78ed5748461e62d47d,5f2bc926ec92aa65c33b70ed59e74175,Delivered,1/22/2018 19:22,1/22/2018 19:36,1/24/2018 0:34,2/6/2018 15:49,2/6/2018
4eeecb9e657525024b9b538730c5f974,b7a7e149c4a6120ec3938bd2752683c2,Delivered,6/16/2018 0:01,6/16/2018 0:23,6/18/2018 12:23,6/28/2018 16:41,7/13/2018
6f954a919130aa1e8def4ed1b9fca432,d929280e89af72c9509d90a5912adaa4,Delivered,7/28/2018 18:21,7/31/2018 3:50,7/31/2018 11:13,8/1/2018 23:57,8/2/2018
56bd45163229b35ca0ab490c1e3d3233,f8975f0842ae1e4670a410a02b1b5053,Delivered,11/28/2017 21:07,11/28/2017 21:17,12/4/2017 21:37,12/12/2017 20:22,12/18/2017
6bb1e842418aac0c9c820afd3bb63a2d,032f25110f17bb0d65268257b10738bc,Delivered,2/11/2018 14:13,2/11/2018 14:25,2/21/2018 18:49,3/5/2018 22:04,3/23/2018
28fa410eec232354726af94904c6fa9b,229755021cdd010bc07d4f5b35c78ef6,Delivered,3/17/2018 15:21,3/20/2018 3:48,4/5/2018 0:32,4/6/2018 1:23,4/16/2018
f93af565de05d2427790ad8d0368a80e,abd4fba77f31f5efdc766a09851e4da3,Delivered,6/3/2018 11:52,6/3/2018 12:10,6/4/2018 15:05,6/5/2018 18:19,6/28/2018
3f3913e8c7fd221ac82a34ffa20b93ee,a9c6cd6cf9583fa5820d55c21238f78e,Delivered,5/7/2018 21:49,5/7/2018 22:11,5/11/2018 13:49,5/17/2018 16:56,5/24/2018
ed91235fc08276eed0470b26a6dbd4a3,977275bd3cd425aa9926a3388658f485,Delivered,3/9/2018 14:58,3/10/2018 14:50,3/13/2018 19:18,3/29/2018 23:31,4/5/2018
